"","agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","sample_end_dateTime","tz_cd"
"360","USGS","01491000",1998-12-14,"10:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618","<",0.04,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1998-12-14 15:30:00,NA,"UTC"
"361","USGS","01491000",1999-01-05,"12:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.915,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-01-05 17:45:00,NA,"UTC"
"362","USGS","01491000",1999-01-16,"14:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,0.942,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-01-16 19:30:00,NA,"UTC"
"363","USGS","01491000",1999-01-26,"09:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.59,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-01-26 14:45:00,NA,"UTC"
"364","USGS","01491000",1999-02-11,"10:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.56,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-02-11 15:15:00,NA,"UTC"
"365","USGS","01491000",1999-03-05,"10:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.05,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-03-05 15:45:00,NA,"UTC"
"366","USGS","01491000",1999-03-15,"16:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,1.1,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-03-15 21:45:00,NA,"UTC"
"367","USGS","01491000",1999-03-23,"10:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,0.76,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-03-23 15:30:00,NA,"UTC"
"368","USGS","01491000",1999-04-06,"08:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"6","9","E",NA,"00618",NA,0.802,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-04-06 13:45:00,NA,"UTC"
"369","USGS","01491000",1999-05-04,"10:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,0.999,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-05-04 15:45:00,NA,"UTC"
"370","USGS","01491000",1999-06-02,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.28,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-06-02 17:00:00,NA,"UTC"
"371","USGS","01491000",1999-06-21,"12:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,1.26,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-06-21 17:30:00,NA,"UTC"
"372","USGS","01491000",1999-07-07,"09:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","7","9",NA,"00618",NA,1.26,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-07-07 14:45:00,NA,"UTC"
"373","USGS","01491000",1999-08-16,"11:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,1.36,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-08-16 16:30:00,NA,"UTC"
"374","USGS","01491000",1999-08-26,"13:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,1.23,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-08-26 18:00:00,NA,"UTC"
"375","USGS","01491000",1999-09-07,"10:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,1.07,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-09-07 15:30:00,NA,"UTC"
"376","USGS","01491000",1999-09-16,"11:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,0.731,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-09-16 16:15:00,NA,"UTC"
"377","USGS","01491000",1999-09-17,"12:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","7","J",NA,"00618",NA,0.285,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-09-17 17:45:00,NA,"UTC"
"378","USGS","01491000",1999-09-18,"17:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,0.393,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-09-18 22:00:00,NA,"UTC"
"379","USGS","01491000",1999-09-21,"09:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.898,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-09-21 14:00:00,NA,"UTC"
"380","USGS","01491000",1999-10-07,"10:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.39,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-10-07 15:30:00,NA,"UTC"
"381","USGS","01491000",1999-11-04,"11:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,0.987,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-11-04 16:00:00,NA,"UTC"
"382","USGS","01491000",1999-12-03,"11:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.42,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1999-12-03 16:30:00,NA,"UTC"
"383","USGS","01491000",2000-01-04,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.58,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-01-04 17:00:00,NA,"UTC"
"384","USGS","01491000",2000-02-03,"12:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.53,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-02-03 17:30:00,NA,"UTC"
"385","USGS","01491000",2000-02-15,"12:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,1.37,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-02-15 17:45:00,NA,"UTC"
"386","USGS","01491000",2000-02-19,"13:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,1.24,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-02-19 18:45:00,NA,"UTC"
"387","USGS","01491000",2000-03-23,"15:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.511,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-03-23 20:30:00,NA,"UTC"
"388","USGS","01491000",2000-06-05,"11:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","7","9",NA,"00618",NA,1.11,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-06-05 16:15:00,NA,"UTC"
"389","USGS","01491000",2000-07-05,"12:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,0.896,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-07-05 17:15:00,NA,"UTC"
"390","USGS","01491000",2000-07-27,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J",NA,"00618",NA,0.881,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-07-27 17:00:00,NA,"UTC"
"391","USGS","01491000",2000-08-03,"10:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,0.688,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-08-03 15:15:00,NA,"UTC"
"392","USGS","01491000",2000-08-15,"08:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","9",NA,"00618",NA,0.77,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-08-15 13:00:00,NA,"UTC"
"393","USGS","01491000",2000-08-15,"14:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","9",NA,"00618",NA,0.495,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-08-15 19:00:00,NA,"UTC"
"394","USGS","01491000",2000-09-05,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","7","J",NA,"00618",NA,0.432,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-09-05 17:00:00,NA,"UTC"
"395","USGS","01491000",2000-09-13,"10:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","7","9",NA,"00618",NA,1.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-09-13 15:45:00,NA,"UTC"
"396","USGS","01491000",2000-10-04,"10:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.27,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-10-04 15:45:00,NA,"UTC"
"397","USGS","01491000",2000-11-07,"12:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.4,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-11-07 17:15:00,NA,"UTC"
"398","USGS","01491000",2000-12-04,"10:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.29,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-12-04 15:30:00,NA,"UTC"
"399","USGS","01491000",2000-12-18,"12:50",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","9",NA,"00618",NA,0.629,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2000-12-18 17:50:00,NA,"UTC"
"400","USGS","01491000",2001-01-03,"10:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.8,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-01-03 15:00:00,NA,"UTC"
"401","USGS","01491000",2001-01-20,"13:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,1.35,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-01-20 18:00:00,NA,"UTC"
"402","USGS","01491000",2001-02-06,"09:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","9",NA,"00618",NA,1.22,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-02-06 14:45:00,NA,"UTC"
"403","USGS","01491000",2001-03-08,"09:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","7","9","Added sample type per district (Marc","00618",NA,1.34,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-03-08 14:30:00,NA,"UTC"
"404","USGS","01491000",2001-03-22,"17:25",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"6","9","J",NA,"00618",NA,0.573,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-03-22 22:25:00,NA,"UTC"
"405","USGS","01491000",2001-04-04,"11:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.34,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-04-04 16:45:00,NA,"UTC"
"406","USGS","01491000",2001-05-03,"09:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-05-03 14:30:00,NA,"UTC"
"407","USGS","01491000",2001-05-31,"09:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","7","9","recvd 6-1-01 Changed sample type fro","00618",NA,1.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-05-31 14:30:00,NA,"UTC"
"408","USGS","01491000",2001-06-18,"08:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","J","time on samples= 945","00618",NA,0.622,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-06-18 13:45:00,NA,"UTC"
"409","USGS","01491000",2001-07-02,"09:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","9",NA,"00618",NA,1.4,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-07-02 14:00:00,NA,"UTC"
"410","USGS","01491000",2001-08-01,"10:40",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"A","9","9","changed med code from Q per district","00618",NA,1.54,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-08-01 15:40:00,NA,"UTC"
"411","USGS","01491000",2001-09-10,"09:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","7","9","recvd 9-12-01","00618",NA,1.5,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-09-10 14:30:00,NA,"UTC"
"412","USGS","01491000",2001-10-03,"11:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.5,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-10-03 16:30:00,NA,"UTC"
"413","USGS","01491000",2001-11-06,"10:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.16,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-11-06 15:00:00,NA,"UTC"
"414","USGS","01491000",2001-12-05,"12:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","9","9",NA,"00618",NA,1.37,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2001-12-05 17:30:00,NA,"UTC"
"415","USGS","01491000",2002-01-08,"10:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","9",NA,"00618",NA,1.75,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-01-08 15:45:00,NA,"UTC"
"416","USGS","01491000",2002-02-05,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","7","9",NA,"00618",NA,1.46,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-02-05 17:00:00,NA,"UTC"
"417","USGS","01491000",2002-03-12,"12:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","9","9",NA,"00618",NA,1.12,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-03-12 17:30:00,NA,"UTC"
"418","USGS","01491000",2002-03-18,"13:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,0.958,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-03-18 18:00:00,NA,"UTC"
"419","USGS","01491000",2002-03-27,"13:15",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,1.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-03-27 18:15:00,NA,"UTC"
"420","USGS","01491000",2002-04-05,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"9","7","9","L-0980016 sch2701 added per district/brower, paa, 4/8/02","00618",NA,0.719,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-04-05 17:00:00,NA,"UTC"
"421","USGS","01491000",2002-05-03,"11:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J","L-1260113 verified no TOC received,district emailed,paa,5/6/02 *per district/brower, delete LC114, no TOC collected, paa, 5/10/02","00618",NA,0.63,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-05-03 16:00:00,NA,"UTC"
"422","USGS","01491000",2002-06-07,"11:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,0.923,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-06-07 16:00:00,NA,"UTC"
"423","USGS","01491000",2002-07-10,"11:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","7","9","L-1920074 x= ru not marked on asr changed samp type from 9 per dist (Brower). 7/16/02 gb","00618",NA,1.01,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-07-10 16:00:00,NA,"UTC"
"424","USGS","01491000",2002-07-24,"12:00",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"8","9","J",NA,"00618",NA,1.27,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-07-24 17:00:00,NA,"UTC"
"425","USGS","01491000",2002-08-01,"12:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"4","7","9",NA,"00618",NA,1.26,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-08-01 17:45:00,NA,"UTC"
"426","USGS","01491000",2002-08-29,"12:30",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"7","9","J",NA,"00618",NA,1.52,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-08-29 17:30:00,NA,"UTC"
"427","USGS","01491000",2002-09-06,"09:45",NA,NA,"T","USGS-WRD","WS","442411800",NA,NA,NA,"5","9","9","L-2530022 recvd 8-9-02; x= xtra toc recvd","00618",NA,1.05,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-09-06 14:45:00,NA,"UTC"
"428","USGS","01491000",2002-10-01,"09:45",NA,NA,"T","USGS-WRD","WS","24279B201",NA,NA,NA,"9","9","9",NA,"00618",NA,1.23,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-10-01 14:45:00,NA,"UTC"
"429","USGS","01491000",2002-10-11,"12:15",NA,NA,"T","USGS-WRD","WS","24279B201",NA,NA,NA,"8","9","J","L-2880089 recvd 10-12-02","00618",NA,0.966,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-10-11 17:15:00,NA,"UTC"
"430","USGS","01491000",2002-10-31,"12:00",NA,NA,"T","USGS-WRD","WS","24279B201",NA,NA,NA,"8","9","J",NA,"00618",NA,1.16,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-10-31 17:00:00,NA,"UTC"
"431","USGS","01491000",2002-11-07,"11:15",NA,NA,"T","USGS-WRD","WS","24279B201",NA,NA,NA,"8","9","J",NA,"00618",NA,1.38,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-11-07 16:15:00,NA,"UTC"
"432","USGS","01491000",2002-11-13,"12:45",NA,NA,"T","USGS-WRD","WS","24279B201",NA,NA,NA,"8","9","J",NA,"00618",NA,0.897,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-11-13 17:45:00,NA,"UTC"
"433","USGS","01491000",2002-12-04,"11:00",NA,NA,"T","USGS-WRD","WS","24279B201",NA,NA,NA,"9","9","9",NA,"00618",NA,2.08,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-12-04 16:00:00,NA,"UTC"
"434","USGS","01491000",2002-12-12,"16:00",NA,NA,"T","USGS-WRD","WS","24279B201",NA,NA,NA,"8","9","J","L-3500008 recvd 12-14-02","00618",NA,1.47,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2002-12-12 21:00:00,NA,"UTC"
"435","USGS","01491000",2003-01-02,"12:00",NA,NA,"T","USGS-WRD","WS","24279B201",NA,NA,NA,"8","9","J",NA,"00618",NA,1.4,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-01-02 17:00:00,NA,"UTC"
"436","USGS","01491000",2003-01-13,"12:30",NA,NA,"T","USGS-WRD","WS","24279B201",NA,NA,NA,"9","7","9",NA,"00618",NA,2,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-01-13 17:30:00,NA,"UTC"
"437","USGS","01491000",2003-02-05,"13:45",NA,NA,"T","USGS-WRD","WS","242700101",NA,NA,NA,"7","7","J","L-0370021 hydro condition and hydro event corrected per district/brower, paa, 2/12/03","00618",NA,1.75,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-02-05 18:45:00,NA,"UTC"
"438","USGS","01491000",2003-02-24,"12:00",NA,NA,"K","USGS-WRD","WS","24279B2U1",NA,NA,NA,"7","9","J","L-0570014 recvd 02-25-03   x= lc taken from btl   lab code 169 not designated, placed in add- nt","00618",NA,0.75,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-02-24 17:00:00,NA,"UTC"
"439","USGS","01491000",2003-03-26,"10:30",NA,NA,"K","USGS-WRD","WS","24279B2U1",NA,NA,NA,"9","9","9",NA,"00618",NA,1.27,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-03-26 15:30:00,NA,"UTC"
"440","USGS","01491000",2003-04-10,"11:45",NA,NA,"K","USGS-WRD","WS","24279B2U1",NA,NA,NA,"7","9","J",NA,"00618",NA,0.958,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-04-10 16:45:00,NA,"UTC"
"441","USGS","01491000",2003-04-16,"10:45",NA,NA,"K","USGS-WRD","WS","24279B2U1",NA,NA,NA,"9","7","9",NA,"00618",NA,1.17,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-04-16 15:45:00,NA,"UTC"
"442","USGS","01491000",2003-05-13,"12:00",NA,NA,"K","USGS-WRD","WS","24279B2U1",NA,NA,NA,"9","7","9",NA,"00618",NA,1.25,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-05-13 17:00:00,NA,"UTC"
"443","USGS","01491000",2003-05-27,"10:30",NA,NA,"K","USGS-WRD","WS","24279B2U1",NA,NA,NA,"7","7","J",NA,"00618",NA,0.827,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-05-27 15:30:00,NA,"UTC"
"444","USGS","01491000",2003-06-24,"10:00",NA,NA,"K","USGS-WRD","WS","24279B2U1",NA,NA,NA,"5","7","J",NA,"00618",NA,0.857,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-06-24 15:00:00,NA,"UTC"
"445","USGS","01491000",2003-07-17,"10:30",NA,NA,"K","USGS-WRD","WS","24279B2U1",NA,NA,NA,"9","7","9",NA,"00618",NA,1.04,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-07-17 15:30:00,NA,"UTC"
"446","USGS","01491000",2003-08-05,"09:00",NA,NA,"K","USGS-WRD","WS","24279B2U1",NA,NA,NA,"9","7","9","L-2180126 district/brower verified station id on ASR is correct, btls should also be Choptank R @ Greensboro, MD, paa, 8/8/03","00618",NA,1.27,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-08-05 14:00:00,NA,"UTC"
"447","USGS","01491000",2003-09-16,"10:45",NA,NA,"K","USGS-WRD","WS","24279B2U1",NA,NA,NA,"7","7","J",NA,"00618",NA,0.381,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-09-16 15:45:00,NA,"UTC"
"448","USGS","01491000",2003-10-09,"10:15",NA,NA,"K","USGS-WRD","WS","2427B4801",NA,NA,NA,"9","7","9",NA,"00618",NA,1.6,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-10-09 15:15:00,NA,"UTC"
"449","USGS","01491000",2003-10-28,"10:30",NA,NA,"K","USGS-WRD","WS","2427B4801",NA,NA,NA,"8","9","J",NA,"00618",NA,1.5,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-10-28 15:30:00,NA,"UTC"
"450","USGS","01491000",2003-11-07,"10:45",NA,NA,"K","USGS-WRD","WS","2427B4801",NA,NA,NA,"7","9","J",NA,"00618",NA,0.429,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2003-11-07 15:45:00,NA,"UTC"
